Cod Cli,SKU,Metrics,Vol Paq
2090008,SKU 9,,81
2090008,SKU 10,,100
2090008,SKU 11,,31
2090008,SKU 12,,71
2090008,SKU 13,,31
2090008,SKU 14,,1
2090008,SKU 15,,1
2090013,SKU 8,,21
2090013,SKU 9,,11
2090013,SKU 11,,16
2090013,SKU 12,,11
2090013,SKU 13,,1
2090013,SKU 14,,1
2090013,SKU 15,,1
2090018,SKU 2,,80
2090018,SKU 21,,10
2090018,SKU 7,,40
2090018,SKU 8,,41
2090018,SKU 9,,51
2090018,SKU 10,,90
2090018,SKU 11,,21
2090018,SKU 12,,1
2090018,SKU 13,,1
2090018,SKU 14,,11
2090018,SKU 15,,1
2090022,SKU 1,,15
2090022,SKU 3,,10
2090022,SKU 33,,0
2090022,SKU 5,,5
2090022,SKU 16,,25
2090022,SKU 6,,10
2090022,SKU 7,,30
2090022,SKU 8,,100
2090022,SKU 9,,40
2090022,SKU 10,,100
2090022,SKU 11,,80
2090022,SKU 12,,15
2090022,SKU 13,,30
2090022,SKU 31,,6
2090022,SKU 19,,10
2090022,SKU 14,,30
2090022,SKU 15,,30
2100003,SKU 28,,40
2100003,SKU 2,,20
2100003,SKU 3,,10
2100003,SKU 22,,20
2100003,SKU 24,,20
2100003,SKU 8,,20
2100003,SKU 9,,5
2100003,SKU 10,,10
2100003,SKU 12,,5
2100003,SKU 13,,90
2100003,SKU 14,,1
2100003,SKU 15,,145
2120022,SKU 8,,10
2120022,SKU 11,,10
2120022,SKU 13,,5
2120022,SKU 15,,5
2120032,SKU 2,,5
2120032,SKU 7,,5
2120032,SKU 8,,70
2120032,SKU 9,,5
2120032,SKU 10,,35
2120032,SKU 11,,10
2120032,SKU 13,,10
2120032,SKU 15,,1
2120032,SKU 20,,15
2120039,SKU 8,,401
2120039,SKU 9,,1
2120039,SKU 10,,200
2120039,SKU 11,,101
2120039,SKU 12,,201
2120039,SKU 13,,1
2120039,SKU 17,,60
2120039,SKU 14,,1
2120039,SKU 15,,1
2150034,SKU 2,,20
2150034,SKU 3,,35
2150034,SKU 29,,25
2150034,SKU 33,,25
2150034,SKU 7,,90
2150034,SKU 8,,41
2150034,SKU 9,,81
2150034,SKU 11,,31
2150034,SKU 12,,31
2150034,SKU 13,,1
2150034,SKU 18,,5
2150034,SKU 14,,22
2150034,SKU 15,,26
2150034,SKU 20,,20
2150047,SKU 2,,10
2150047,SKU 5,,5
2150047,SKU 16,,5
2150047,SKU 7,,15
2150047,SKU 8,,31
2150047,SKU 9,,16
2150047,SKU 11,,6
2150047,SKU 12,,11
2150047,SKU 13,,1
2150047,SKU 14,,1
2150047,SKU 15,,1
2150047,SKU 20,,5
2150048,SKU 2,,10
2150048,SKU 7,,65
2150048,SKU 8,,91
2150048,SKU 9,,71
2150048,SKU 10,,15
2150048,SKU 11,,31
2150048,SKU 12,,31
2150048,SKU 13,,31
2150048,SKU 14,,16
2150048,SKU 15,,12
2150048,SKU 20,,10
2190029,SKU 8,,21
2190029,SKU 9,,31
2190029,SKU 11,,1
2190029,SKU 12,,1
2190029,SKU 13,,16
2190029,SKU 14,,26
2190029,SKU 15,,1
2200046,SKU 1,,20
2200046,SKU 2,,30
2200046,SKU 3,,10
2200046,SKU 5,,10
2200046,SKU 16,,10
2200046,SKU 7,,20
2200046,SKU 8,,90
2200046,SKU 9,,40
2200046,SKU 11,,30
2200046,SKU 13,,40
2200046,SKU 31,,10
2200046,SKU 18,,20
2200046,SKU 14,,10
2200046,SKU 15,,1
2200089,SKU 33,,25
2200089,SKU 16,,5
2200089,SKU 7,,40
2200089,SKU 8,,61
2200089,SKU 9,,1
2200089,SKU 10,,40
2200089,SKU 11,,1
2200089,SKU 12,,1
2200089,SKU 13,,1
2200089,SKU 19,,-50
2200089,SKU 14,,39
2200089,SKU 15,,50
2200089,SKU 20,,10
2200126,SKU 8,,1
2200126,SKU 9,,1
2200126,SKU 25,,10
2200126,SKU 11,,1
2200126,SKU 12,,1
2200126,SKU 13,,1
2200126,SKU 14,,1
2200126,SKU 15,,1
2240011,SKU 8,,11
2240011,SKU 9,,1
2240011,SKU 10,,30
2240011,SKU 11,,1
2240011,SKU 12,,1
2240011,SKU 13,,1
2240011,SKU 14,,1
2240011,SKU 15,,31
2240049,SKU 3,,5
2240049,SKU 7,,5
2240049,SKU 8,,10
2240049,SKU 9,,0
2240049,SKU 10,,5
2240049,SKU 11,,5
2240049,SKU 12,,0
2240049,SKU 13,,5
2240049,SKU 18,,35
2240049,SKU 14,,0
2240049,SKU 15,,0
2240064,SKU 1,,20
2240064,SKU 2,,60
2240064,SKU 3,,30
2240064,SKU 27,,25
2240064,SKU 29,,75
2240064,SKU 21,,30
2240064,SKU 16,,30
2240064,SKU 6,,20
2240064,SKU 7,,110
2240064,SKU 8,,200
2240064,SKU 9,,170
2240064,SKU 10,,120
2240064,SKU 11,,200
2240064,SKU 12,,65
2240064,SKU 13,,140
2240064,SKU 18,,10
2240064,SKU 19,,30
2240064,SKU 14,,165
2240064,SKU 15,,125
2240064,SKU 20,,80
2240077,SKU 2,,20
2240077,SKU 22,,10
2240077,SKU 8,,41
2240077,SKU 9,,41
2240077,SKU 10,,70
2240077,SKU 11,,31
2240077,SKU 12,,1
2240077,SKU 13,,51
2240077,SKU 14,,45
2240077,SKU 15,,55
2240126,SKU 1,,15
2240126,SKU 2,,10
2240126,SKU 29,,25
2240126,SKU 7,,15
2240126,SKU 8,,50
2240126,SKU 9,,20
2240126,SKU 10,,25
2240126,SKU 11,,15
2240126,SKU 12,,40
2240126,SKU 13,,10
2240126,SKU 31,,5
2240126,SKU 14,,11
2240126,SKU 15,,22
2240126,SKU 20,,10
2240134,SKU 1,,10
2240134,SKU 29,,75
2240134,SKU 5,,10
2240134,SKU 7,,90
2240134,SKU 8,,151
2240134,SKU 9,,171
2240134,SKU 10,,20
2240134,SKU 11,,31
2240134,SKU 12,,21
2240134,SKU 13,,1
2240134,SKU 31,,5
2240134,SKU 17,,40
2240134,SKU 19,,40
2240134,SKU 14,,1
2240134,SKU 15,,96
2240203,SKU 2,,-2
2240203,SKU 8,,56
2240203,SKU 9,,21
2240203,SKU 10,,90
2240203,SKU 11,,26
2240203,SKU 12,,1
2240203,SKU 13,,1
2240203,SKU 17,,5
2240203,SKU 14,,39
2240203,SKU 15,,1
2240246,SKU 2,,5
2240246,SKU 3,,5
2240246,SKU 4,,-1
2240246,SKU 21,,-1
2240246,SKU 7,,10
2240246,SKU 8,,71
2240246,SKU 9,,41
2240246,SKU 11,,41
2240246,SKU 12,,41
2240246,SKU 13,,1
2240246,SKU 14,,11
2240246,SKU 15,,11
2240247,SKU 2,,-5
2240247,SKU 8,,11
2240247,SKU 9,,1
2240247,SKU 11,,31
2240247,SKU 12,,1
2240247,SKU 13,,1
2240247,SKU 17,,25
2240247,SKU 18,,-4
2240247,SKU 14,,1
2240247,SKU 15,,1
2240247,SKU 20,,35
2240250,SKU 1,,40
2240250,SKU 3,,10
2240250,SKU 5,,5
2240250,SKU 6,,5
2240250,SKU 7,,10
2240250,SKU 8,,191
2240250,SKU 9,,111
2240250,SKU 10,,30
2240250,SKU 11,,251
2240250,SKU 12,,51
2240250,SKU 13,,81
2240250,SKU 14,,1
2240250,SKU 15,,114
2240250,SKU 20,,50
2240262,SKU 1,,10
2240262,SKU 2,,100
2240262,SKU 6,,5
2240262,SKU 7,,130
2240262,SKU 24,,10
2240262,SKU 8,,80
2240262,SKU 9,,110
2240262,SKU 10,,240
2240262,SKU 11,,120
2240262,SKU 12,,50
2240262,SKU 13,,100
2240262,SKU 18,,110
2240262,SKU 19,,40
2240262,SKU 14,,35
2240262,SKU 15,,27
2240262,SKU 20,,170
2240269,SKU 1,,40
2240269,SKU 2,,40
2240269,SKU 3,,30
2240269,SKU 29,,50
2240269,SKU 5,,30
2240269,SKU 16,,20
2240269,SKU 7,,50
2240269,SKU 8,,251
2240269,SKU 9,,281
2240269,SKU 10,,50
2240269,SKU 11,,161
2240269,SKU 12,,81
2240269,SKU 13,,71
2240269,SKU 18,,20
2240269,SKU 14,,11
2240269,SKU 15,,41
2240269,SKU 20,,10
2240272,SKU 1,,50
2240272,SKU 2,,20
2240272,SKU 7,,25
2240272,SKU 8,,121
2240272,SKU 9,,101
2240272,SKU 11,,31
2240272,SKU 12,,1
2240272,SKU 13,,1
2240272,SKU 14,,1
2240272,SKU 15,,1
2255026,SKU 1,,40
2255026,SKU 2,,20
2255026,SKU 7,,10
2255026,SKU 8,,90
2255026,SKU 9,,40
2255026,SKU 10,,10
2255026,SKU 11,,40
2255026,SKU 12,,90
2255026,SKU 13,,1
2255026,SKU 14,,1
2255026,SKU 15,,55
2255040,SKU 28,,5
2255040,SKU 2,,5
2255040,SKU 22,,10
2255040,SKU 8,,30
2255040,SKU 9,,10
2255040,SKU 11,,25
2255040,SKU 12,,20
2255040,SKU 18,,20
2255062,SKU 2,,30
2255062,SKU 8,,30
2255062,SKU 9,,20
2255062,SKU 10,,60
2255062,SKU 11,,10
2255062,SKU 12,,10
2255062,SKU 13,,1
2255062,SKU 14,,1
2255062,SKU 15,,123
2260041,SKU 1,,60
2260041,SKU 2,,90
2260041,SKU 3,,20
2260041,SKU 21,,3
2260041,SKU 5,,10
2260041,SKU 16,,5
2260041,SKU 6,,10
2260041,SKU 7,,90
2260041,SKU 22,,10
2260041,SKU 8,,251
2260041,SKU 9,,171
2260041,SKU 10,,150
2260041,SKU 11,,61
2260041,SKU 12,,41
2260041,SKU 13,,171
2260041,SKU 14,,154
2260041,SKU 15,,104
2260041,SKU 20,,40
2260048,SKU 1,,50
2260048,SKU 3,,30
2260048,SKU 5,,10
2260048,SKU 6,,20
2260048,SKU 7,,10
2260048,SKU 8,,1
2260048,SKU 9,,1
2260048,SKU 25,,80
2260048,SKU 10,,80
2260048,SKU 11,,1
2260048,SKU 12,,71
2260048,SKU 13,,71
2260048,SKU 17,,10
2260048,SKU 19,,30
2260048,SKU 14,,81
2260048,SKU 15,,51
2280030,SKU 1,,15
2280030,SKU 2,,5
2280030,SKU 8,,31
2280030,SKU 9,,1
2280030,SKU 11,,41
2280030,SKU 12,,1
2280030,SKU 13,,11
2280030,SKU 14,,16
2280030,SKU 15,,23
2280120,SKU 10,,60
2280148,SKU 13,,50
2280148,SKU 14,,5
2280148,SKU 15,,6
2290061,SKU 1,,40
2290061,SKU 2,,70
2290061,SKU 3,,10
2290061,SKU 29,,25
2290061,SKU 4,,6
2290061,SKU 21,,6
2290061,SKU 7,,100
2290061,SKU 8,,250
2290061,SKU 9,,270
2290061,SKU 10,,100
2290061,SKU 11,,190
2290061,SKU 12,,40
2290061,SKU 13,,80
2290061,SKU 31,,3
2290061,SKU 14,,42
2290061,SKU 15,,15
2290061,SKU 20,,100
2290063,SKU 1,,100
2290063,SKU 2,,100
2290063,SKU 3,,50
2290063,SKU 16,,50
2290063,SKU 7,,200
2290063,SKU 8,,300
2290063,SKU 9,,400
2290063,SKU 25,,250
2290063,SKU 10,,250
2290063,SKU 11,,300
2290063,SKU 12,,250
2290063,SKU 13,,250
2290063,SKU 15,,100
2290063,SKU 20,,100
2290064,SKU 1,,80
2290064,SKU 2,,70
2290064,SKU 3,,80
2290064,SKU 29,,50
2290064,SKU 21,,23
2290064,SKU 7,,200
2290064,SKU 22,,10
2290064,SKU 24,,10
2290064,SKU 8,,160
2290064,SKU 9,,210
2290064,SKU 10,,110
2290064,SKU 11,,150
2290064,SKU 12,,110
2290064,SKU 13,,170
2290064,SKU 14,,62
2290064,SKU 15,,260
2290064,SKU 20,,60
2290065,SKU 1,,0
2290065,SKU 2,,30
2290065,SKU 3,,0
2290065,SKU 7,,0
2290065,SKU 8,,100
2290065,SKU 9,,150
2290065,SKU 10,,60
2290065,SKU 11,,0
2290065,SKU 12,,80
2290065,SKU 13,,101
2290065,SKU 14,,1
2290065,SKU 15,,1
2290067,SKU 1,,150
2290067,SKU 2,,150
2290067,SKU 3,,200
2290067,SKU 16,,130
2290067,SKU 6,,70
2290067,SKU 7,,600
2290067,SKU 22,,30
2290067,SKU 24,,30
2290067,SKU 8,,2500
2290067,SKU 9,,1500
2290067,SKU 25,,200
2290067,SKU 10,,1250
2290067,SKU 11,,800
2290067,SKU 12,,500
2290067,SKU 13,,1050
2290067,SKU 17,,50
2290067,SKU 19,,100
2290067,SKU 14,,300
2290067,SKU 15,,300
2290067,SKU 20,,150
2320156,SKU 2,,40
2320156,SKU 7,,10
2320156,SKU 8,,1
2320156,SKU 9,,31
2320156,SKU 25,,10
2320156,SKU 10,,170
2320156,SKU 11,,41
2320156,SKU 12,,1
2320156,SKU 13,,71
2320156,SKU 14,,11
2320156,SKU 15,,1
2320167,SKU 1,,20
2320167,SKU 28,,5
2320167,SKU 2,,10
2320167,SKU 3,,10
2320167,SKU 4,,5
2320167,SKU 21,,13
2320167,SKU 7,,110
2320167,SKU 8,,250
2320167,SKU 9,,210
2320167,SKU 10,,20
2320167,SKU 11,,170
2320167,SKU 12,,30
2320167,SKU 13,,60
2320167,SKU 31,,5
2320167,SKU 18,,10
2320167,SKU 14,,5
2320167,SKU 15,,84
2320167,SKU 20,,10
2320175,SKU 2,,20
2320175,SKU 7,,25
2320175,SKU 8,,46
2320175,SKU 9,,91
2320175,SKU 10,,80
2320175,SKU 11,,61
2320175,SKU 12,,101
2320175,SKU 13,,41
2320175,SKU 14,,1
2320175,SKU 15,,1
2320187,SKU 1,,10
2320187,SKU 2,,40
2320187,SKU 3,,40
2320187,SKU 7,,35
2320187,SKU 8,,71
2320187,SKU 9,,51
2320187,SKU 25,,25
2320187,SKU 10,,55
2320187,SKU 11,,81
2320187,SKU 12,,21
2320187,SKU 13,,61
2320187,SKU 14,,72
2320187,SKU 15,,21
2330106,SKU 3,,30
2330106,SKU 7,,10
2330106,SKU 8,,91
2330106,SKU 9,,51
2330106,SKU 11,,31
2330106,SKU 12,,1
2330106,SKU 13,,1
2330106,SKU 14,,1
2330106,SKU 15,,6
2330106,SKU 20,,5
2340001,SKU 2,,45
2340001,SKU 3,,10
2340001,SKU 7,,30
2340001,SKU 8,,35
2340001,SKU 9,,20
2340001,SKU 10,,25
2340001,SKU 11,,40
2340001,SKU 12,,15
2340001,SKU 13,,40
2340001,SKU 18,,5
2340001,SKU 14,,21
2340001,SKU 15,,12
2340018,SKU 2,,30
2340018,SKU 3,,5
2340018,SKU 4,,2
2340018,SKU 8,,50
2340018,SKU 9,,25
2340018,SKU 10,,10
2340018,SKU 11,,15
2340018,SKU 12,,10
2340018,SKU 13,,50
2340018,SKU 17,,10
2340018,SKU 14,,31
2340018,SKU 15,,1
2340063,SKU 2,,10
2340063,SKU 8,,25
2340063,SKU 9,,15
2340063,SKU 10,,5
2340063,SKU 11,,5
2340063,SKU 12,,5
2340063,SKU 13,,5
2340063,SKU 14,,1
2340063,SKU 15,,1
2340088,SKU 7,,20
2340088,SKU 8,,1
2340088,SKU 9,,1
2340088,SKU 10,,20
2340088,SKU 11,,61
2340088,SKU 12,,1
2340088,SKU 13,,1
2340088,SKU 14,,1
2340088,SKU 15,,7
2345031,SKU 1,,10
2345031,SKU 2,,60
2345031,SKU 16,,10
2345031,SKU 7,,40
2345031,SKU 22,,10
2345031,SKU 8,,40
2345031,SKU 9,,70
2345031,SKU 25,,50
2345031,SKU 10,,60
2345031,SKU 11,,40
2345031,SKU 12,,30
2345031,SKU 13,,31
2345031,SKU 18,,25
2345031,SKU 19,,60
2345031,SKU 14,,41
2345031,SKU 15,,115
2345031,SKU 20,,5
2345161,SKU 3,,30
2345161,SKU 7,,40
2345161,SKU 8,,21
2345161,SKU 9,,21
2345161,SKU 10,,60
2345161,SKU 11,,11
2345161,SKU 12,,1
2345161,SKU 13,,1
2345161,SKU 18,,10
2345161,SKU 14,,16
2345161,SKU 15,,7
2345168,SKU 2,,20
2345168,SKU 3,,20
2345168,SKU 32,,5
2345168,SKU 27,,5
2345168,SKU 29,,5
2345168,SKU 5,,15
2345168,SKU 6,,5
2345168,SKU 7,,15
2345168,SKU 8,,91
2345168,SKU 9,,41
2345168,SKU 10,,5
2345168,SKU 11,,11
2345168,SKU 12,,41
2345168,SKU 13,,21
2345168,SKU 14,,1
2345168,SKU 15,,11
2360016,SKU 1,,30
2360016,SKU 2,,30
2360016,SKU 3,,30
2360016,SKU 16,,40
2360016,SKU 7,,50
2360016,SKU 8,,11
2360016,SKU 9,,1
2360016,SKU 10,,150
2360016,SKU 11,,31
2360016,SKU 12,,21
2360016,SKU 13,,71
2360016,SKU 17,,60
2360016,SKU 18,,60
2360016,SKU 19,,20
2360016,SKU 14,,41
2360016,SKU 15,,61
2360101,SKU 2,,60
2360101,SKU 29,,25
2360101,SKU 16,,20
2360101,SKU 7,,40
2360101,SKU 8,,50
2360101,SKU 9,,60
2360101,SKU 11,,70
2360101,SKU 12,,60
2360101,SKU 13,,-1
2360101,SKU 31,,10
2360101,SKU 14,,-7
2360101,SKU 15,,1
2370005,SKU 2,,60
2370005,SKU 7,,50
2370005,SKU 8,,90
2370005,SKU 9,,30
2370005,SKU 10,,40
2370005,SKU 11,,20
2370005,SKU 13,,60
2370005,SKU 14,,20
2370005,SKU 15,,40
2370014,SKU 3,,10
2370014,SKU 7,,50
2370014,SKU 8,,61
2370014,SKU 9,,61
2370014,SKU 10,,170
2370014,SKU 11,,21
2370014,SKU 12,,1
2370014,SKU 13,,51
2370014,SKU 18,,25
2370014,SKU 19,,10
2370014,SKU 14,,21
2370014,SKU 15,,21
2385003,SKU 1,,10
2385003,SKU 2,,40
2385003,SKU 3,,10
2385003,SKU 8,,11
2385003,SKU 9,,41
2385003,SKU 11,,31
2385003,SKU 12,,51
2385003,SKU 13,,21
2385003,SKU 14,,61
2385003,SKU 15,,1
2385004,SKU 1,,20
2385004,SKU 2,,60
2385004,SKU 3,,20
2385004,SKU 29,,25
2385004,SKU 4,,10
2385004,SKU 21,,10
2385004,SKU 7,,70
2385004,SKU 8,,150
2385004,SKU 9,,300
2385004,SKU 10,,200
2385004,SKU 11,,180
2385004,SKU 12,,120
2385004,SKU 13,,180
2385004,SKU 14,,60
2385004,SKU 15,,100
2385042,SKU 2,,10
2385042,SKU 7,,25
2385042,SKU 8,,51
2385042,SKU 9,,71
2385042,SKU 10,,80
2385042,SKU 11,,21
2385042,SKU 12,,1
2385042,SKU 13,,51
2385042,SKU 18,,40
2385042,SKU 19,,60
2385042,SKU 14,,1
2385042,SKU 15,,1
2385049,SKU 7,,10
2385049,SKU 8,,10
2385049,SKU 9,,10
2385049,SKU 11,,5
2385062,SKU 29,,25
2385062,SKU 7,,20
2385062,SKU 8,,55
2385062,SKU 9,,120
2385062,SKU 10,,60
2385062,SKU 12,,5
2385062,SKU 13,,5
2385062,SKU 14,,45
2385062,SKU 15,,105
2385062,SKU 20,,30
2385096,SKU 1,,10
2385096,SKU 2,,20
2385096,SKU 3,,10
2385096,SKU 7,,10
2385096,SKU 8,,40
2385096,SKU 9,,55
2385096,SKU 10,,35
2385096,SKU 11,,30
2385096,SKU 12,,35
2385096,SKU 13,,1
2385096,SKU 14,,5
2385096,SKU 15,,5
2385150,SKU 1,,20
2385150,SKU 2,,35
2385150,SKU 3,,20
2385150,SKU 27,,10
2385150,SKU 5,,5
2385150,SKU 16,,5
2385150,SKU 6,,5
2385150,SKU 7,,15
2385150,SKU 22,,10
2385150,SKU 8,,80
2385150,SKU 9,,80
2385150,SKU 10,,30
2385150,SKU 11,,40
2385150,SKU 12,,10
2385150,SKU 13,,20
2385150,SKU 17,,5
2385150,SKU 18,,5
2385150,SKU 14,,5
2385150,SKU 15,,10
2390003,SKU 1,,10
2390003,SKU 2,,30
2390003,SKU 4,,6
2390003,SKU 21,,15
2390003,SKU 16,,30
2390003,SKU 6,,50
2390003,SKU 24,,5
2390003,SKU 8,,181
2390003,SKU 9,,11
2390003,SKU 10,,150
2390003,SKU 11,,61
2390003,SKU 12,,1
2390003,SKU 13,,101
2390003,SKU 18,,80
2390003,SKU 14,,1
2390003,SKU 15,,91
2390003,SKU 20,,20
2740036,SKU 8,,0
2740036,SKU 9,,0
2740036,SKU 11,,0
2740036,SKU 12,,0
2740036,SKU 13,,0
2740036,SKU 14,,0
2740036,SKU 15,,0
2740047,SKU 1,,10
2740047,SKU 2,,40
2740047,SKU 4,,3
2740047,SKU 21,,4
2740047,SKU 16,,5
2740047,SKU 7,,25
2740047,SKU 8,,60
2740047,SKU 9,,45
2740047,SKU 10,,55
2740047,SKU 11,,45
2740047,SKU 12,,25
2740047,SKU 13,,40
2740047,SKU 19,,15
2740047,SKU 14,,1
2740047,SKU 15,,45
2740054,SKU 1,,20
2740054,SKU 2,,25
2740054,SKU 3,,5
2740054,SKU 8,,6
2740054,SKU 9,,1
2740054,SKU 10,,50
2740054,SKU 11,,1
2740054,SKU 12,,1
2740054,SKU 13,,1
2740054,SKU 14,,6
2740054,SKU 15,,1
2740073,SKU 1,,40
2740073,SKU 2,,20
2740073,SKU 3,,10
2740073,SKU 7,,90
2740073,SKU 8,,40
2740073,SKU 9,,20
2740073,SKU 10,,70
2740073,SKU 11,,40
2740073,SKU 12,,10
2740073,SKU 13,,40
2740073,SKU 14,,1
2740073,SKU 15,,20
2740077,SKU 1,,5
2740077,SKU 28,,5
2740077,SKU 2,,20
2740077,SKU 7,,20
2740077,SKU 8,,45
2740077,SKU 9,,30
2740077,SKU 25,,25
2740077,SKU 10,,10
2740077,SKU 11,,35
2740077,SKU 12,,20
2740077,SKU 13,,20
2740077,SKU 14,,1
2740077,SKU 15,,1
2750065,SKU 8,,20
2750065,SKU 11,,10
2750065,SKU 13,,1
2750065,SKU 14,,1
2750065,SKU 15,,41
2750133,SKU 1,,10
2750133,SKU 8,,21
2750133,SKU 9,,31
2750133,SKU 10,,25
2750133,SKU 11,,21
2750133,SKU 12,,11
2750133,SKU 13,,1
2750133,SKU 14,,1
2750133,SKU 15,,45
2750212,SKU 1,,10
2750212,SKU 4,,-4
2750212,SKU 21,,-8
2750212,SKU 7,,70
2750212,SKU 8,,41
2750212,SKU 9,,31
2750212,SKU 10,,30
2750212,SKU 11,,1
2750212,SKU 12,,1
2750212,SKU 13,,11
2750212,SKU 14,,1
2750212,SKU 15,,1
2750231,SKU 2,,20
2750231,SKU 7,,60
2750231,SKU 8,,10
2750231,SKU 10,,30
2750231,SKU 11,,20
2750231,SKU 13,,1
2750231,SKU 14,,1
2750231,SKU 15,,1
2750244,SKU 1,,10
2750244,SKU 2,,10
2750244,SKU 3,,70
2750244,SKU 7,,20
2750244,SKU 8,,40
2750244,SKU 9,,40
2750244,SKU 10,,60
2750244,SKU 11,,30
2750244,SKU 12,,20
2750244,SKU 13,,50
2750244,SKU 14,,1
2750244,SKU 15,,11
2760047,SKU 1,,25
2760047,SKU 2,,30
2760047,SKU 3,,50
2760047,SKU 29,,25
2760047,SKU 4,,6
2760047,SKU 21,,8
2760047,SKU 7,,70
2760047,SKU 8,,41
2760047,SKU 9,,31
2760047,SKU 10,,20
2760047,SKU 11,,11
2760047,SKU 12,,21
2760047,SKU 13,,41
2760047,SKU 14,,31
2760047,SKU 15,,1
2760069,SKU 2,,10
2760069,SKU 3,,5
2760069,SKU 7,,15
2760069,SKU 8,,55
2760069,SKU 9,,30
2760069,SKU 11,,25
2760069,SKU 12,,5
2760069,SKU 13,,15
2760069,SKU 14,,1
2760069,SKU 15,,10
2770014,SKU 1,,30
2770014,SKU 28,,60
2770014,SKU 2,,30
2770014,SKU 3,,30
2770014,SKU 27,,25
2770014,SKU 33,,10
2770014,SKU 7,,90
2770014,SKU 8,,40
2770014,SKU 9,,140
2770014,SKU 10,,50
2770014,SKU 11,,60
2770014,SKU 12,,30
2770014,SKU 13,,60
2770014,SKU 31,,17
2770014,SKU 14,,12
2770014,SKU 15,,20
2770070,SKU 29,,25
2770070,SKU 8,,41
2770070,SKU 9,,31
2770070,SKU 11,,11
2770070,SKU 12,,1
2770070,SKU 13,,11
2770070,SKU 14,,1
2770070,SKU 15,,11
2770093,SKU 2,,10
2770093,SKU 3,,10
2770093,SKU 7,,20
2770093,SKU 8,,1
2770093,SKU 9,,1
2770093,SKU 11,,1
2770093,SKU 12,,1
2770093,SKU 13,,1
2770093,SKU 18,,20
2770093,SKU 14,,1
2770093,SKU 15,,12
2770128,SKU 1,,40
2770128,SKU 28,,30
2770128,SKU 2,,45
2770128,SKU 3,,40
2770128,SKU 33,,25
2770128,SKU 5,,5
2770128,SKU 16,,20
2770128,SKU 7,,45
2770128,SKU 8,,140
2770128,SKU 9,,80
2770128,SKU 25,,5
2770128,SKU 10,,80
2770128,SKU 11,,100
2770128,SKU 12,,70
2770128,SKU 13,,115
2770128,SKU 18,,5
2770128,SKU 14,,5
2770128,SKU 15,,22
2770143,SKU 2,,10
2770143,SKU 3,,10
2770143,SKU 8,,20
2770143,SKU 9,,50
2770143,SKU 10,,10
2770143,SKU 11,,20
2770143,SKU 12,,10
2770143,SKU 13,,1
2770143,SKU 14,,1
2770143,SKU 15,,1
2780072,SKU 29,,50
2780072,SKU 16,,10
2780072,SKU 7,,50
2780072,SKU 22,,5
2780072,SKU 24,,5
2780072,SKU 8,,170
2780072,SKU 9,,180
2780072,SKU 10,,150
2780072,SKU 11,,110
2780072,SKU 12,,50
2780072,SKU 13,,70
2780072,SKU 17,,40
2780072,SKU 14,,30
2780072,SKU 15,,50
2780074,SKU 1,,50
2780074,SKU 2,,150
2780074,SKU 3,,50
2780074,SKU 27,,50
2780074,SKU 21,,11
2780074,SKU 5,,30
2780074,SKU 16,,10
2780074,SKU 6,,40
2780074,SKU 7,,150
2780074,SKU 22,,20
2780074,SKU 24,,10
2780074,SKU 8,,260
2780074,SKU 9,,180
2780074,SKU 25,,180
2780074,SKU 10,,90
2780074,SKU 11,,260
2780074,SKU 12,,160
2780074,SKU 13,,210
2780074,SKU 17,,50
2780074,SKU 18,,30
2780074,SKU 14,,50
2780074,SKU 15,,110
2780074,SKU 20,,20
2780076,SKU 28,,80
2780076,SKU 2,,120
2780076,SKU 3,,50
2780076,SKU 16,,50
2780076,SKU 7,,170
2780076,SKU 8,,60
2780076,SKU 9,,400
2780076,SKU 25,,60
2780076,SKU 10,,130
2780076,SKU 11,,80
2780076,SKU 12,,50
2780076,SKU 13,,180
2780076,SKU 18,,170
2780076,SKU 14,,45
2780076,SKU 15,,65
2790041,SKU 30,,10
2790041,SKU 8,,21
2790041,SKU 9,,11
2790041,SKU 11,,1
2790041,SKU 12,,1
2790041,SKU 13,,11
2790041,SKU 14,,1
2790041,SKU 15,,1
2790117,SKU 2,,20
2790117,SKU 3,,10
2790117,SKU 29,,50
2790117,SKU 7,,100
2790117,SKU 8,,11
2790117,SKU 9,,41
2790117,SKU 10,,20
2790117,SKU 11,,1
2790117,SKU 12,,1
2790117,SKU 13,,2
2790117,SKU 19,,60
2790117,SKU 14,,2
2790117,SKU 15,,31
2790123,SKU 2,,40
2790123,SKU 21,,13
2790123,SKU 8,,1
2790123,SKU 9,,61
2790123,SKU 11,,81
2790123,SKU 12,,1
2790123,SKU 13,,41
2790123,SKU 19,,30
2790123,SKU 14,,1
2790123,SKU 15,,76
2790123,SKU 20,,10
2790148,SKU 1,,5
2790148,SKU 2,,10
2790148,SKU 3,,5
2790148,SKU 7,,10
2790148,SKU 8,,30
2790148,SKU 9,,20
2790148,SKU 10,,80
2790148,SKU 11,,10
2790148,SKU 12,,10
2790148,SKU 13,,1
2790148,SKU 14,,25
2790148,SKU 15,,5
2790161,SKU 2,,20
2790161,SKU 7,,40
2790161,SKU 8,,130
2790161,SKU 9,,180
2790161,SKU 10,,40
2790161,SKU 11,,150
2790161,SKU 12,,60
2790161,SKU 13,,30
2790161,SKU 31,,5
2790161,SKU 14,,10
2790161,SKU 15,,60
2790163,SKU 1,,30
